Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
15149,-0.001464844,0.9516602,-0.328125,1.098633,0.6713867,-0.3662109,109.3854,0.9887695,95.15259,16.00833,-5.666667,0.1083333,1
15389,-0.01367188,0.9179687999999999,-0.3320313,-4.882813,-0.4882813,-0.12207029999999999,108.9569,0.9777832,95.58105,15.89167,-5.416667,-0.25,1
15629,-0.015625,0.9370117,-0.2973633,1.953125,0.1831055,-0.6103516,108.7646,1.115112,95.49866,16.5,-5.65,0.5750000000000001,1
15849,-0.02978516,0.9291992,-0.31054689999999996,-1.281738,-3.967285,0.6103516,108.4186,0.9667969,95.20203,17.31667,-34.925,12.1,1
16089,0.002441406,0.9121094,-0.3046875,7.446289,3.051758,-0.9155272999999999,108.7207,1.104126,95.20752,16.675,-6.041667,1.175,1
16369,-0.05322266,0.9443359,-0.347168,-10.86426,1.525879,0.12207029999999999,109.2151,1.010742,95.82825,15.31667,-5.608333,0.4,1
16589,-0.05322266,0.9443359,-0.347168,-10.86426,1.525879,0.12207029999999999,109.2151,1.010742,95.82825,15.36667,-5.458333,0.9,1
16819,-0.052734380000000004,0.9570312999999999,-0.3393555,-20.99609,1.525879,0.3662109,109.0887,0.8349609,95.43274,15.16667,-5.241667,-0.35000000000000003,1
17070,-0.00390625,0.8959961,-0.31738279999999996,7.568359,-0.6713867,0.0,108.4131,1.312866,94.96582,17.525,-34.60833,12.41667,1
17339,-0.05126953,0.9414062999999999,-0.3666992,-5.859375,1.6479489999999999,0.5493163999999999,109.726,1.043701,95.43274,16.2,-5.866667,-0.5916667,1
17579,-0.017089840000000002,0.9223633,-0.3056641,10.25391,0.0,0.12207029999999999,108.9075,1.230469,95.1416,17.4,-34.34167,12.73333,1
17879,-0.02441406,0.9511719,-0.3857422,-9.58252,-2.13623,-0.3662109,110.3027,0.9942626999999999,95.25696,17.24167,-34.13334,13.325,1
18159,-0.02734375,0.9145508,-0.2895508,4.821777,0.9155272999999999,0.0,109.0009,1.115112,95.33936,16.25,-5.541667,1.616667,1
18419,-0.03710938,0.9482421999999999,-0.3916016,-7.019043,-4.272461,0.9765625,111.1707,0.9667969,95.28442,16.0,-6.283333,-1.108333,1
18719,-0.06884766,0.9282227,-0.31738279999999996,6.408691,3.4790039999999998,-3.540039,109.7369,0.9722900000000001,95.13062,16.625,-5.433333,0.525,1
19049,-0.01367188,0.9213867,-0.3276367,1.281738,-4.089355,-0.5493163999999999,109.9017,1.043701,94.79004,15.91667,-5.583333,0.675,1
19259,0.0234375,0.9316405999999999,-0.3696289,6.774902,5.67627,-1.6479489999999999,110.9235,1.071167,94.78455,16.075,-6.425,0.875,1
19479,-0.04833984,0.8901367,-0.4052734,12.08496,-7.93457,0.12207029999999999,112.4725,0.6536865,95.08667,16.95833,-32.9,15.2,1
19749,0.022460940000000002,0.9272461,-0.4072266,-1.708984,-2.441406,1.8310549999999999,113.2031,0.9228516,93.94409,16.26667,-6.75,-0.15,1
19989,-0.0034179690000000003,0.9379883,-0.3989258,-0.7324219,-1.953125,1.098633,113.0054,0.9832763999999999,94.02649,15.54167,-6.616667,-0.05833333,1
20209,-0.03466797,0.9155272999999999,-0.3779297,-3.356934,-3.845215,4.577637,112.6373,0.401001,94.31763,14.875,-5.891667,0.8416665999999999,1
20479,-0.001464844,0.9780272999999999,-0.38867189999999996,2.563477,-19.22607,7.568359,113.5162,0.5053711,90.99426,16.21667,-7.316667,-1.491667,1
20699,0.0,0.9277344,-0.3666992,1.708984,-2.380371,-0.12207029999999999,112.3407,1.994019,86.8634,19.6,-33.91667,11.04167,1
20969,-0.02734375,0.9829102,-0.4233398,-5.126953,14.52637,-5.065918,112.7637,1.917114,87.59949,15.94167,-6.008333,-0.85,1
21219,-0.02539063,0.9101562999999999,-0.3745117,2.868652,19.40918,-11.77979,112.088,1.966553,91.34583,16.91667,-6.516667,-0.09166667,1
21459,-0.04248047,0.9272461,-0.3745117,-3.234863,-1.7700200000000001,1.220703,111.0498,2.471924,93.86719,15.95833,-5.95,-0.65,1
21699,-0.04199219,0.9267578,-0.331543,-1.8310549999999999,1.464844,-0.6713867,110.0446,2.362061,93.94409,18.71667,-33.81667,12.68333,1
21999,-0.05078125,0.934082,-0.3422852,1.037598,2.319336,-1.708984,110.1489,2.444458,94.29565,15.991670000000001,-5.85,0.225,1
22239,-0.01806641,0.9428711,-0.3457031,3.601074,8.422852,-3.4790039999999998,110.8191,2.5927729999999998,95.90515,16.16667,-5.908333,0.6166667,1
22519,-0.08007813,0.9365234,-0.35693359999999996,2.441406,6.591797,-1.098633,111.4673,2.307129,97.83325,15.81667,-6.225,0.1416667,1
22769,-0.026367190000000002,0.9248046999999999,-0.3769531,1.464844,3.112793,-0.12207029999999999,112.0221,1.8457029999999999,98.1134,15.575,-6.416667,0.1083333,1
23059,-0.01611328,0.9365234,-0.3740234,-0.9765625,0.0,-0.6103516,112.3352,1.593018,100.7172,15.88333,-6.675,-0.875,1
23379,-0.01318359,0.9106445,-0.34960939999999996,4.150391,-4.516602,4.699707,111.4453,1.323853,100.1349,15.50833,-6.241667,0.6166667,1
23609,-0.001464844,0.9296875,-0.38916019999999996,6.9580079999999995,-13.97705,4.577637,112.4945,1.153564,98.23425,15.48333,-6.525,0.6416666999999999,1
23829,-0.017089840000000002,0.9311522999999999,-0.4697266,5.249023,-8.056641,2.868652,114.505,0.4174805,96.04248,16.61667,-32.09167,17.1,1
24059,0.02197266,0.9057617,-0.42041019999999996,-7.385254,-10.13184,-5.859375,113.7305,1.279907,94.45496,15.675,-6.1,-0.8333332999999999,1
24309,-0.06591797,0.9379883,-0.3833008,-9.338379,-11.65771,-4.272461,112.0496,2.680664,92.74658,15.48333,-6.366667,-1.233333,1
