Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
0,0.02392578,0.9960937999999999,0.06396484,-0.24414059999999999,-0.24414059999999999,-0.24414059999999999,89.05518,1.906128,50.52063,16.99167,1.041667,0.05,1
403,0.03222656,0.9931641,0.06347656,0.9155272999999999,-1.8310549999999999,-0.6713867,89.1925,1.9006349999999999,50.22949,17.00833,1.025,0.1333333,1
633,0.03076172,1.0,0.05419922,0.9765625,-0.42724609999999996,-0.6713867,89.33533,1.889648,50.03723,16.98333,0.9833333999999999,0.03333333,1
833,0.02587891,0.9970703,0.0546875,0.3051758,-0.12207029999999999,-0.793457,89.53308,1.856689,50.00427,17.04167,0.9,0.1083333,1
1043,0.03417969,0.9980469,0.0546875,0.6103516,-0.24414059999999999,-0.5493163999999999,89.70337,1.829224,49.87244,17.08333,0.925,0.04166667,1
1243,0.026367190000000002,1.0,0.04833984,0.42724609999999996,-0.3051758,-0.8544921999999999,89.79675,1.801758,49.8175,17.04167,0.975,0.05833333,1
1443,0.02929688,0.9956054999999999,0.0546875,0.9155272999999999,-0.12207029999999999,-0.42724609999999996,89.9231,1.746826,49.9054,17.05833,0.85,-0.008333334000000001,1
1650,0.03417969,0.9990234,0.05224609,0.6103516,-0.24414059999999999,-1.037598,90.01648,1.7028809999999999,49.91638,17.925,-40.63334,-3.691667,1
2003,0.028808590000000002,0.9946288999999999,0.05712891,-0.06103516,-0.06103516,-0.793457,90.07141,1.691895,50.03174,17.09167,0.9166667,0.05833333,1
2273,0.03320313,1.000977,0.05322266,0.0,-0.1831055,-0.42724609999999996,90.04944,1.664429,49.97681,17.83333,-40.89167,-3.833333,1
2573,0.03662109,1.004883,0.05029297,0.06103516,-0.7324219,-1.098633,90.12634,1.680908,49.85046,17.1,0.8416665999999999,0.2,1
2873,0.030273440000000002,1.00293,0.04931641,0.5493163999999999,-1.159668,-0.8544921999999999,90.34607,1.669922,49.77356,17.69167,-40.5,-3.766667,1
3173,0.03564453,1.000488,0.04248047,0.3051758,-1.464844,-0.9155272999999999,90.51086,1.680908,49.48792,17.05833,0.7583333,0.025,1
3473,0.03125,1.0,0.04589844,0.5493163999999999,-0.1831055,-0.4882813,90.60974,1.757813,49.32861,17.84167,-40.70833,-3.833333,1
3763,0.03173828,0.9941405999999999,0.04980469,0.793457,-1.098633,-1.098633,90.65918,1.790771,49.19678,17.88333,-40.875,-3.8083329999999997,1
4094,0.03369141,1.005371,0.04248047,0.3662109,-0.6713867,-0.5493163999999999,90.69214,1.829224,49.07593,17.08333,0.6666667,0.1416667,1
4333,0.03369141,0.9882812999999999,0.04736328,0.0,0.8544921999999999,-0.5493163999999999,90.91187,1.680908,49.21875,17.14167,0.775,-0.17500000000000002,1
4623,0.04443359,1.008789,0.030273440000000002,1.464844,-0.9765625,0.12207029999999999,90.9613,1.582031,48.88916,16.98333,0.8583333999999999,0.17500000000000002,1
4873,0.026367190000000002,0.9995117,0.03125,2.624512,0.0,-1.525879,91.23047,1.785278,48.79578,17.18333,0.425,0.2916667,1
5093,0.03271484,0.9858397999999999,0.030273440000000002,-0.3051758,0.3051758,-0.6103516,91.55457,1.8951419999999999,48.83423,17.83333,-40.325,-3.041667,1
5363,0.03613281,1.007324,0.02001953,1.342773,-0.42724609999999996,-1.464844,91.62048,1.8731689999999999,48.80127,17.93333,-40.25,-2.958333,1
5603,0.03466797,0.9960937999999999,0.020996090000000002,-2.502441,-1.708984,-0.42724609999999996,91.4502,1.796265,48.88916,17.025,0.6416666999999999,0.075,1
5863,0.02734375,0.9995117,0.03125,0.3662109,-0.42724609999999996,-1.159668,91.31287,1.7028809999999999,48.96057,16.975,0.625,0.2,1
6093,0.044921880000000004,1.003418,0.03271484,1.159668,-0.12207029999999999,-1.525879,91.38428,1.73584,48.83423,17.06667,0.3083333,-0.1333333,1
6313,0.03076172,0.9921875,0.04589844,-1.342773,-2.13623,-1.037598,91.27441,1.8402100000000001,48.72986,17.01667,0.5,-0.1,1
6580,0.024902340000000002,1.000977,0.03662109,2.258301,0.0,-1.525879,91.18652,1.862183,48.54309,17.91667,-40.325,-3.175,1
6853,0.02294922,1.000977,0.03369141,1.037598,0.1831055,-0.24414059999999999,91.47217,1.950073,48.6145,17.075,0.4333333,-0.04166667,1
7103,0.02832031,0.9980469,0.03222656,-1.281738,0.12207029999999999,-0.9765625,91.32385,1.807251,48.80127,17.69167,-40.34167,-2.983333,1
7393,0.03173828,0.9990234,0.03369141,-1.464844,-1.403809,-0.7324219,91.09314,1.752319,48.92212,17.13333,0.45,-0.075,1
7733,0.03515625,0.9921875,0.04199219,-0.9765625,-0.793457,0.0,91.0437,1.8182369999999999,49.16931,16.98333,0.7000000000000001,-0.008333334000000001,1
8003,0.03417969,1.000977,0.04199219,0.3051758,-0.5493163999999999,-0.6713867,90.93384,1.829224,48.97705,17.59167,-40.24166,-3.058333,1
8273,0.03613281,0.9931641,0.03955078,0.6713867,-0.3051758,-0.9155272999999999,90.99976,1.8182369999999999,48.900150000000004,17.06667,0.5833332999999999,-0.03333333,1
8533,0.03125,1.0,0.03613281,-0.06103516,-0.3051758,-0.8544921999999999,91.06567,1.763306,48.7738,17.2,0.5916667,-0.1166667,1
8833,0.01416016,1.002441,0.03662109,-4.821777,-3.601074,-0.6713867,90.65918,1.642456,48.18054,16.75833,0.9166667,0.08333334,1
