Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
0,0.03173828,0.9062500000000001,-0.4301758,2.685547,-0.6713867,-3.2958979999999998,115.0928,1.768799,90.91187,15.30833,-7.291667,0.17500000000000002,1
430,0.009277344,0.9091796999999999,-0.4228516,-1.8310549999999999,-2.807617,-1.586914,115.1697,2.2796629999999998,91.09314,15.425,-7.266667,0.1833333,1
690,0.001953125,0.9077147999999999,-0.4228516,-3.417969,-1.586914,-0.793457,114.9445,2.449951,90.87891,15.51667,-7.266667,-0.65,1
900,0.01464844,0.9155272999999999,-0.3984375,-2.685547,4.089355,1.281738,113.6426,2.054443,91.10962,15.575,-6.583333,-0.675,1
1230,0.03369141,0.9165038999999999,-0.37255859999999996,-1.403809,-0.9155272999999999,0.06103516,112.6923,1.323853,91.26892,15.866670000000001,-6.383333,-0.125,1
1500,0.02685547,0.9228516,-0.37207029999999996,-0.8544921999999999,-0.4882813,-0.42724609999999996,112.4396,1.241455,91.12061,15.79167,-6.366667,0.1166667,1
1750,0.03125,0.9272461,-0.3823242,0.0,-1.953125,-0.5493163999999999,112.5549,1.213989,91.06567,15.84167,-6.458333,-0.03333333,1
2010,0.02832031,0.9272461,-0.3740234,-1.7700200000000001,-0.4882813,-1.342773,112.3737,1.384277,90.81848,15.90833,-6.341667,-0.4666667,1
2310,0.02539063,0.9375,-0.35693359999999996,-2.380371,-1.464844,0.24414059999999999,111.5497,1.224976,90.76904,15.775,-5.933333,-0.5416667,1
2560,0.03417969,0.9228516,-0.34082029999999996,-5.126953,-0.24414059999999999,-1.342773,110.7147,1.19751,90.58228,15.98333,-5.783333,-0.1666667,1
2880,0.02587891,0.9238280999999999,-0.3369141,1.7700200000000001,-4.516602,0.24414059999999999,110.495,1.219482,90.34607,15.88333,-5.791667,0.325,1
3130,0.03076172,0.953125,-0.3632813,2.01416,2.380371,-1.159668,110.9949,1.1920169999999999,90.07141,15.69167,-6.166667,0.2083333,1
3470,0.03125,0.9311522999999999,-0.3110352,-2.685547,-1.708984,-0.12207029999999999,110.3522,1.087646,89.90662,16.05,-5.666667,0.2833333,1
3730,0.03515625,0.9389647999999999,-0.3427734,-0.06103516,-0.24414059999999999,-0.9765625,110.7367,1.126099,89.71985,16.04167,-5.891667,-0.025,1
4041,0.03613281,0.9345703,-0.3378906,-0.3051758,-0.06103516,-1.098633,110.5609,1.109619,89.71985,15.96667,-5.758333,0.03333333,1
4340,0.03613281,0.9345703,-0.3378906,-0.3051758,-0.06103516,-1.098633,110.5609,1.109619,89.71985,15.98333,-33.61666,12.03333,1
4650,0.03125,0.9360352,-0.3500977,1.342773,-0.4882813,-0.9765625,110.7806,1.18103,89.76379,15.991670000000001,-5.966667,-0.04166667,1
4990,0.03417969,0.9375,-0.34130859999999996,2.380371,-0.12207029999999999,-1.037598,111.0828,1.230469,89.68689,16.08333,-6.058333,0.4666667,1
5190,0.03662109,0.9335937999999999,-0.3632813,-1.708984,-0.9765625,-0.6103516,111.4233,1.312866,89.56055,16.2,-5.725,-0.8333332999999999,1
5500,0.02294922,0.9648437999999999,-0.3427734,-7.080078,1.403809,-2.502441,110.7587,1.345825,89.40674,15.90833,-6.375,-0.35833329999999997,1
5740,0.02294922,0.9648437999999999,-0.3427734,-7.080078,1.403809,-2.502441,110.7587,1.345825,89.40674,15.69167,-5.591667,-0.1,1
5950,0.01904297,0.9492187999999999,-0.32519529999999996,1.098633,-1.342773,-0.1831055,109.8303,1.516113,89.31335,16.03333,-5.5,0.1166667,1
6190,0.028808590000000002,0.9414062999999999,-0.32519529999999996,1.159668,-0.3051758,-0.3051758,109.8962,1.488647,89.14856,16.125,-5.65,0.2083333,1
6410,0.03076172,0.9443359,-0.3388672,0.12207029999999999,-0.5493163999999999,-0.4882813,110.105,1.422729,89.08264,16.1,-5.616667,0.0,1
6750,0.02978516,0.9438477,-0.3305664,-0.24414059999999999,-0.42724609999999996,-0.9155272999999999,109.9677,1.417236,89.01123,16.125,-5.616667,-0.01666667,1
7050,0.03125,0.9458008,-0.33300779999999996,0.1831055,-0.7324219,-0.7324219,109.8248,1.428223,88.92883,16.075,-5.6,0.025,1
7350,0.03076172,0.9418945,-0.328125,0.793457,-0.6103516,-0.9155272999999999,109.9017,1.417236,88.85193,16.09167,-5.733333,0.1916667,1
7620,0.02783203,0.9433594,-0.3364258,0.6103516,-0.6713867,-0.6103516,110.1544,1.433716,88.75854,16.34167,-33.70833,11.78333,1
7890,0.02929688,0.9414062999999999,-0.33349609999999996,0.5493163999999999,-0.3662109,-0.8544921999999999,110.2478,1.433716,88.69263,16.075,-5.758333,0.05833333,1
8170,0.028808590000000002,0.9433594,-0.3422852,0.6713867,-0.4882813,-0.8544921999999999,110.3961,1.433716,88.61572,16.04167,-5.75,0.1666667,1
8430,0.02783203,0.9394530999999999,-0.3427734,0.3051758,-0.5493163999999999,-0.793457,110.528,1.4556879999999999,88.5498,16.39167,-33.63334,11.75,1
8720,0.02832031,0.9394530999999999,-0.34033199999999997,0.06103516,-0.3051758,-0.7324219,110.517,1.450195,88.4729,16.34167,-33.50834,11.85,1
9030,0.028808590000000002,0.9423828,-0.34082029999999996,0.4882813,-0.42724609999999996,-0.793457,110.5115,1.444702,88.40698,16.35,-33.66667,11.96667,1
9330,0.028808590000000002,0.9375,-0.3422852,0.06103516,-0.6713867,-0.793457,110.5334,1.444702,88.35205,16.01667,-5.875,0.025,1
9630,0.030273440000000002,0.9394530999999999,-0.3276367,-2.502441,-0.6713867,-0.3051758,110.116,1.356812,88.28613,16.28333,-33.74166,11.675,1
