Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
0,-0.01269531,0.8745117,-0.4995117,-1.586914,-0.1831055,-0.4882813,118.1305,0.7800292999999999,107.6715,18.98333,-30.18333,15.4,1
419,-0.008789063,0.8686522999999999,-0.49853519999999996,0.24414059999999999,1.586914,0.9155272999999999,117.9987,0.6976317999999999,107.688,14.85,-8.666667,-0.15,1
639,-0.006835938000000001,0.8764647999999999,-0.4960938,-3.4790039999999998,0.1831055,0.3662109,117.8339,0.6262207,107.666,14.85,-8.258333,-0.2333333,1
839,-0.004394531,0.8764647999999999,-0.4936523,-3.601074,0.3662109,0.4882813,117.334,0.6317138999999999,107.5726,15.00833,-8.066667,-0.48333329999999997,1
1029,-0.008789063,0.8833008,-0.4760742,-2.685547,-0.7324219,-0.793457,116.7902,0.4174805,107.6331,15.125,-8.316667,-0.5750000000000001,1
1229,0.006835938000000001,0.890625,-0.4702148,-7.93457,1.342773,0.5493163999999999,115.8179,0.4998779,107.5616,15.34167,-7.5,-0.8916666,1
1459,-0.0004882813,0.9082030999999999,-0.42626949999999997,-7.202148,-0.1831055,-0.4882813,113.9172,0.3790283,107.677,18.525,-32.39167,12.60833,1
1769,0.009277344,0.9086913999999999,-0.4140625,-3.234863,0.7324219,-0.3662109,112.934,0.49438479999999996,107.6111,15.49167,-6.95,-0.5166666999999999,1
2009,-0.011230470000000001,0.9140625,-0.3979492,-0.9155272999999999,-2.502441,-0.42724609999999996,112.088,0.7855225,107.3035,15.88333,-7.008333,-0.075,1
2259,-0.009765625,0.9057617,-0.3896484,0.8544921999999999,3.540039,-0.12207029999999999,112.0111,0.6262207,107.7924,18.46667,-33.04167,11.90833,1
2579,0.005371094000000001,0.9282227,-0.4257813,1.6479489999999999,-4.211426,-0.1831055,112.7472,0.3405762,107.9626,15.525,-7.258333,-0.04166667,1
2819,0.006347656,0.9003905999999999,-0.3852539,-1.281738,-2.868652,-0.5493163999999999,112.3627,0.4119873,107.8418,15.575,-6.791667,0.15833329999999998,1
3069,-0.02685547,0.9096679999999999,-0.425293,2.563477,0.42724609999999996,-0.1831055,112.9504,0.604248,107.5891,18.55,-32.75,12.3,1
3379,-0.001953125,0.9101562999999999,-0.3994141,-0.9765625,3.2958979999999998,0.6713867,112.533,0.7855225,107.2595,15.50833,-6.866667,0.01666667,1
3639,-0.01464844,0.9067383,-0.4052734,3.234863,-2.380371,-1.098633,112.6648,0.8239746,107.1552,15.4,-6.933333,0.0,1
3889,-0.01074219,0.918457,-0.4091797,0.9765625,0.8544921999999999,0.3051758,112.6428,0.9283446999999999,106.9629,15.55833,-7.016667,-0.01666667,1
4249,-0.009277344,0.9018554999999999,-0.40283199999999997,-0.24414059999999999,-0.06103516,0.0,112.5934,0.9173583999999999,106.886,15.51667,-7.083333,0.008333334000000001,1
4579,-0.017089840000000002,0.9165038999999999,-0.4160156,0.42724609999999996,0.7324219,0.24414059999999999,112.7527,0.8789062999999999,106.8036,15.49167,-6.783333,0.1083333,1
4769,-0.017089840000000002,0.9165038999999999,-0.4160156,0.42724609999999996,0.7324219,0.24414059999999999,112.7527,0.8789062999999999,106.8036,15.75,-7.416667,-0.3833333,1
4999,-0.005371094000000001,0.9008788999999999,-0.4135742,2.075195,-0.06103516,-0.24414059999999999,112.912,0.736084,106.8475,15.6,-7.483333,0.25,1
5259,-0.01269531,0.9072266,-0.4477539,0.8544921999999999,4.699707,1.6479489999999999,113.28,0.637207,106.9794,15.33333,-6.975,-0.2666667,1
