Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
0,-0.02294922,1.026367,-0.01464844,1.159668,-1.708984,1.586914,91.48315,1.878662,89.50012,59.26667,-87.96667,71.75833,1
439,-0.02978516,1.011719,-0.03613281,-0.4882813,4.02832,1.342773,91.6095,1.411743,89.73633,17.775,-0.425,0.15,1
629,-0.02978516,1.011719,-0.03613281,-0.4882813,4.02832,1.342773,91.6095,1.411743,89.73633,17.45833,-0.45,0.3833333,1
839,-0.030273440000000002,1.03418,-0.0078125,2.563477,-2.685547,-0.1831055,91.34583,1.5325929999999999,89.39575,17.425,-0.3416667,0.05833333,1
1049,-0.03808594,1.001465,-0.01611328,0.793457,1.403809,1.89209,91.33484,1.4556879999999999,89.34082,59.04167,-88.25,71.98333,1
1349,-0.03955078,1.012695,-0.01660156,0.0,-0.24414059999999999,2.563477,91.17004,0.9283446999999999,89.56604,17.33333,-0.2666667,0.15,1
1649,-0.0234375,1.012695,-0.01806641,0.3051758,-1.098633,-0.24414059999999999,91.42273,0.8239746,89.47815,58.63334,-88.26667,72.34167,1
1959,0.001953125,1.015137,-0.02832031,0.0,-0.06103516,1.89209,91.1261,0.5657959,89.24194,17.2,-0.3333333,-0.1833333,1
2259,-0.001953125,1.021973,-0.026367190000000002,1.464844,0.793457,1.953125,91.15906,0.2252197,89.52759,58.14167,-88.78333,72.24167,1
2559,0.01367188,1.039551,-0.01953125,0.12207029999999999,0.793457,0.4882813,91.0437,-0.09887695,89.39026,17.45833,-0.675,0.1416667,1
2869,-0.006347656,1.030762,-0.01611328,-2.075195,0.9765625,2.868652,90.97229,-0.39550779999999996,89.58801,17.275,-0.30000000000000004,-0.2,1
3119,-0.01220703,1.012207,-0.011230470000000001,-0.6103516,-1.098633,0.6713867,90.29663,-0.7305908,89.15955,17.425,-0.1833333,-0.3333333,1
3369,0.02929688,1.031738,-0.006347656,0.4882813,-2.929688,1.586914,89.8407,-1.2854,88.80249,57.15,-89.925,71.05833,1
3669,0.05126953,1.021484,-0.011230470000000001,0.0,-2.624512,2.990723,89.85168,-1.6479489999999999,88.32458,17.50833,-0.15833329999999998,-0.1,1
3929,0.044921880000000004,1.02002,-0.01171875,-0.3051758,1.708984,0.42724609999999996,89.85718,-1.708374,88.37402,17.45,-0.09166667,-0.025,1
4199,0.03515625,1.013672,-0.006835938000000001,0.42724609999999996,-0.3662109,-0.793457,89.86267,-1.774292,88.59375,17.34167,0.0,0.1,1
4539,0.030273440000000002,1.013672,0.0,-0.4882813,2.502441,-0.06103516,89.91211,-1.7028809999999999,89.08813,17.4,-0.025,0.008333334000000001,1
4849,0.03417969,1.016602,-0.008789063,0.3662109,-1.037598,0.12207029999999999,90.01648,-1.779785,89.07715,17.34167,-0.09166667,0.0,1
5049,0.03808594,1.016602,-0.0078125,-1.037598,-0.12207029999999999,-0.3051758,89.95605,-1.7303469999999999,88.92334,17.425,-0.1166667,-0.2,1
5269,0.02587891,1.019531,-0.01220703,-1.7700200000000001,-2.380371,0.4882813,89.72534,-1.697388,88.90137,17.28333,0.075,-0.2166667,1
5479,0.03173828,1.021484,-0.006835938000000001,1.342773,-1.953125,4.211426,89.56055,-2.098389,88.36304,17.55833,0.05,0.4166667,1
5689,0.05126953,1.011719,0.008300781,-1.89209,2.380371,1.281738,89.74182,-2.653198,87.85217,56.40833,-90.525,70.24167,1
5929,0.017089840000000002,1.037598,0.01367188,-0.9765625,0.6103516,-0.793457,88.93982,-2.70813,88.8739,17.06667,0.5,0.1,1
6179,0.044921880000000004,1.063477,-0.02294922,1.403809,6.713867,2.685547,89.2804,-3.35083,89.48364,17.48333,0.30000000000000004,-0.35833329999999997,1
6489,0.09179688,1.013672,0.02832031,-1.525879,2.380371,1.953125,88.87939,-3.7683109999999997,89.87915,54.76667,-91.43333,70.59167,1
6800,0.07275391,1.012207,0.03076172,0.1831055,-0.8544921999999999,0.12207029999999999,88.56628,-3.955078,90.1593,54.625,-91.61667,70.35833,1
7059,0.07226563,1.011719,0.03271484,0.0,0.06103516,0.3051758,88.61023,-3.955078,90.22522,17.325,0.4583333,0.0,1
7309,0.05029297,1.010254,0.02685547,-1.281738,-0.06103516,-0.9765625,88.69812,-3.795776,90.21973,54.69167,-91.625,70.325,1
7609,0.06152344,1.015625,0.03466797,0.24414059999999999,-0.1831055,-0.12207029999999999,88.61023,-3.554077,89.93958,17.36667,0.6000000000000001,-0.025,1
7909,0.05712891,1.015625,0.03320313,-0.4882813,0.06103516,-0.3662109,88.64319,-3.47168,89.87915,55.16667,-91.51667,69.93333,1
8209,0.05566406,1.015625,0.03808594,-0.9155272999999999,-1.098633,-0.3051758,88.40149,-3.378296,89.68689,55.06667,-91.53333,69.525,1
8489,0.06835938,1.007324,0.04638672,-0.4882813,0.3662109,0.0,88.34106,-3.328857,89.60449,17.30833,0.8666667,-0.1916667,1
9729,0.05810547,1.007813,0.06298828000000001,-0.1831055,0.5493163999999999,0.24414059999999999,88.4729,-3.499146,89.4342,55.1,-91.86667,68.93333,1
10019,0.05175781,1.011719,0.052734380000000004,0.3051758,0.12207029999999999,0.1831055,88.68713,-3.482666,89.36279,17.3,0.9166667,0.15,1
10389,0.0625,1.015137,0.046875,1.098633,-0.793457,-0.3051758,89.08264,-3.55957,89.31885,55.16667,-91.79166,69.05,1
10619,0.06396484,1.015137,0.04638672,0.24414059999999999,-0.1831055,-0.12207029999999999,89.26392,-3.55957,89.29688,17.33333,0.7416667,0.075,1
10899,0.06494141,1.01709,0.04736328,0.1831055,0.0,0.12207029999999999,89.37927,-3.587036,89.26392,17.33333,0.75,-0.025,1
11109,0.05957031,1.016602,0.04443359,-0.4882813,0.1831055,0.0,89.39026,-3.587036,89.29688,17.3,0.8166667,-0.05833333,1
11319,0.06542969,1.02002,0.03564453,0.9155272999999999,0.1831055,-0.12207029999999999,89.51111,-3.548584,89.28589,55.26667,-91.725,69.16666,1
11559,0.05810547,1.003418,0.06445313,-1.281738,1.159668,0.0,89.26392,-3.592529,89.599,17.20833,1.041667,0.225,1
11809,0.07519531,1.035645,0.01025391,2.075195,0.6103516,0.793457,89.99451,-3.66394,89.71436,55.08333,-91.65833,69.68333,1
12070,0.07177734,1.005859,0.07958984,0.3662109,0.0,-0.1831055,89.80774,-3.619995,89.74182,17.3,0.8333332999999999,0.5333333,1
12329,0.07763672,1.015625,0.04199219,1.708984,1.464844,-1.464844,90.21973,-3.548584,89.90662,17.53333,0.1166667,-0.075,1
12539,0.07763672,1.015625,0.04199219,1.708984,1.464844,-1.464844,90.21973,-3.548584,89.90662,16.825,0.5166666999999999,-0.09166667,1
12759,0.06494141,1.018555,0.00390625,0.6103516,-1.403809,0.4882813,90.54382,-3.598022,90.08789,17.30833,0.31666669999999997,-0.48333329999999997,1
13029,0.06640625,1.005859,0.044921880000000004,1.586914,-1.953125,0.0,90.12634,-3.779297,89.93408,54.825,-91.70834,70.26667,1
13299,0.07666016,1.027832,0.02929688,-3.967285,1.159668,1.098633,89.8407,-3.78479,89.78027,17.21667,0.9666665999999999,-0.2833333,1
13549,0.06689453000000001,1.019531,0.03662109,-1.342773,0.8544921999999999,0.4882813,89.42871,-4.031982,89.48364,54.775,-91.98333,69.26667,1
13849,0.06445313,1.016602,0.04296875,-1.098633,0.5493163999999999,-0.6103516,89.32434,-3.817749,89.36279,54.975,-91.95,69.00833,1
14129,0.06542969,1.014648,0.05029297,0.0,-0.12207029999999999,-0.42724609999999996,89.28589,-3.707886,89.40125,17.35833,0.925,0.1083333,1
14369,0.06738281,1.012207,0.06005859,0.0,-0.06103516,-0.3051758,89.34082,-3.625488,89.4397,17.275,0.9,-0.075,1
14709,0.06884766,1.012695,0.05859375,0.0,-0.06103516,0.0,89.29688,-3.630981,89.42871,17.30833,0.975,0.06666667,1
14919,0.06396484,1.015625,0.05419922,0.1831055,-0.6103516,0.0,89.37927,-3.647461,89.42322,17.24167,1.058333,0.2083333,1
15129,0.07226563,1.022461,0.04248047,0.9765625,1.89209,-0.24414059999999999,89.64294,-3.521118,89.25842,17.35,0.7666666999999999,-0.25,1
15339,0.060546880000000004,1.013672,0.05957031,-0.9155272999999999,-1.8310549999999999,0.0,89.50562,-3.510132,89.45068,17.29167,1.033333,-0.15,1
15559,0.06396484,1.01709,0.06494141,-1.159668,-0.6103516,0.0,89.20349,-3.598022,89.44519,55.00834,-92.05,68.46667,1
15789,0.06542969,1.015137,0.06689453000000001,-1.098633,1.098633,0.9765625,89.00024,-3.636475,89.37378,17.45,1.016667,-0.24166669999999998,1
16059,0.07568359,1.015137,0.07177734,-1.220703,-0.9155272999999999,-0.12207029999999999,88.67615,-3.779297,89.41772,17.25833,1.233333,0.0,1
16349,0.05419922,1.012695,0.07373047,-0.793457,0.1831055,-0.12207029999999999,88.6322,-3.872681,89.5166,17.25833,1.416667,-0.125,1
16569,0.1035156,1.022461,0.07080078000000001,1.220703,-1.037598,-0.3662109,88.73108,-3.790283,89.28589,55.03333,-92.31667,67.86667,1
16879,0.07910156,1.016113,0.07226563,0.06103516,-3.112793,-0.12207029999999999,89.09912,-4.064941,89.2804,17.25,1.1,-0.1166667,1
17179,0.0546875,1.003906,0.08007813,0.6103516,0.5493163999999999,-1.037598,89.14856,-3.757324,89.18701,55.075,-92.24167,67.75,1
17479,0.06201172,1.013184,0.07324219,0.9155272999999999,1.037598,0.3051758,89.47815,-3.543091,88.92334,17.23333,1.2,0.04166667,1
17779,0.06445313,1.014648,0.06591797,0.793457,1.525879,0.1831055,89.69238,-3.570557,89.12659,55.25,-91.98333,68.275,1
18079,0.06103516,1.009277,0.06689453000000001,-1.220703,-0.06103516,0.0,89.6759,-3.565063,89.45618,55.14167,-92.0,68.375,1
18369,0.06103516,1.012207,0.07226563,-0.1831055,-1.342773,-0.06103516,89.54407,-3.548584,89.198,55.21667,-92.14167,68.3,1
18669,0.06103516,1.007813,0.07568359,0.24414059999999999,-0.793457,0.1831055,89.52759,-3.532104,88.97278,55.25,-92.13333,68.075,1
19009,0.06542969,1.015137,0.06201172,-0.42724609999999996,-0.42724609999999996,0.42724609999999996,89.70337,-3.674927,88.81897,17.225,1.25,-0.05833333,1
19239,0.06640625,1.013672,0.07373047,0.3662109,-0.5493163999999999,-0.1831055,89.66492,-3.696899,88.67065,17.26667,1.075,-0.05,1
19459,0.06542969,1.012207,0.07519531,-0.7324219,0.8544921999999999,-0.12207029999999999,89.63745,-3.696899,88.65967,17.24167,1.25,-0.008333334000000001,1
19669,0.05371094,1.012207,0.06787109,1.220703,1.7700200000000001,0.1831055,89.71985,-3.587036,89.00574,55.275,-92.04166,68.15,1
19909,0.05908203,1.010742,0.06689453000000001,0.3051758,0.793457,0.1831055,89.89563,-3.570557,89.13208,17.325,1.091667,0.05833333,1
20189,0.05859375,1.010254,0.0703125,0.4882813,1.586914,0.3051758,90.0,-3.603516,89.2804,17.30833,1.125,0.1666667,1
20399,0.06347656,1.013184,0.06396484,0.9155272999999999,1.159668,0.8544921999999999,90.27466,-3.773804,89.58252,17.31667,0.9583332999999999,0.05,1
20679,0.07275391,1.008301,0.06005859,-0.793457,0.3051758,0.0,90.34058,-3.911133,89.84619,54.85,-92.04166,69.11667,1
20979,0.06933594,1.012207,0.06396484,0.0,0.1831055,-0.06103516,90.29114,-3.900146,89.82422,17.29167,1.016667,0.03333333,1
21219,0.07080078000000001,1.015137,0.05712891,0.06103516,0.0,-0.12207029999999999,90.34058,-3.861694,89.74731,17.25833,1.0,-0.075,1
21499,0.07128906,1.014648,0.06201172,-1.586914,-0.12207029999999999,-0.12207029999999999,90.17578,-3.757324,89.60449,54.975,-91.975,68.84167,1
21769,0.06835938,1.008789,0.06884766,-0.9155272999999999,-1.037598,-0.1831055,89.97253,-3.696899,89.35181,17.3,1.175,-0.1333333,1
22009,0.07861328000000001,1.008301,0.07373047,0.7324219,1.403809,-0.6103516,89.80225,-3.587036,89.24194,55.20833,-92.01667,68.25833,1
22309,0.07080078000000001,1.016602,0.06835938,0.06103516,-0.7324219,-0.3662109,89.83521,-3.477173,89.07715,55.29167,-91.98333,68.21667,1
22589,0.05566406,1.010742,0.06933594,-0.4882813,-1.403809,-0.4882813,89.78027,-3.4552,89.13208,17.35833,1.183333,-0.4,1
22839,0.05371094,1.005371,0.07275391,-2.441406,-0.12207029999999999,-4.272461,89.31885,-2.872925,89.40125,17.2,1.675,-0.1083333,1
23129,-0.01367188,1.015625,0.06152344,5.004883,-2.380371,-0.6103516,89.99451,-2.263184,89.59351,17.25833,1.241667,0.55,1
23479,0.02392578,1.00293,0.04785156,4.02832,-4.089355,-1.159668,91.19751,-2.730103,89.20898,17.69167,0.8583333999999999,0.2916667,1
23679,0.07226563,1.012695,0.03564453,-0.5493163999999999,6.286621,1.220703,91.19751,-2.8125,89.07166,17.25833,0.9333332999999999,-0.31666669999999997,1
