Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AngX,AngY,AngZ,MagX,MagY,MagZ,Tag
0,0.01464844,1.013184,-0.08886719,-2.319336,-1.8310549999999999,-1.403809,95.0592,2.290649,101.0852,16.8,-1.125,-0.225,1
340,0.02978516,0.9868163999999999,-0.06152344,-6.225586,1.037598,-3.967285,93.47717,2.2796629999999998,100.7996,14.73333,-36.68333,8.033334,1
580,-0.017089840000000002,0.9985352,-0.02050781,-6.469727,2.197266,-3.417969,92.13135,2.828979,101.5686,16.91667,-0.1333333,-0.5916667,1
830,-0.01416016,0.9951171999999999,0.002441406,-3.173828,0.9155272999999999,-1.220703,91.39526,3.120117,101.8213,17.06667,0.03333333,-0.2083333,1
1030,-0.017089840000000002,0.9995117,0.002929688,-0.42724609999999996,0.6103516,-1.037598,91.09314,3.235474,101.9366,17.05833,0.05,0.008333334000000001,1
1230,-0.011230470000000001,1.018066,-0.009277344,-3.845215,-4.821777,-4.211426,90.8075,3.339844,101.9641,16.86667,-0.1916667,-0.9,1
1440,-0.030273440000000002,0.9863280999999999,0.05224609,-1.7700200000000001,0.4882813,-0.42724609999999996,89.75281,3.614502,101.9476,16.80833,0.9416667,0.05833333,1
1650,-0.02001953,1.006348,0.005371094000000001,4.089355,-0.8544921999999999,0.42724609999999996,89.76929,3.55957,101.629,17.125,-0.025,0.31666669999999997,1
1900,-0.01855469,1.0,0.006347656,0.42724609999999996,-0.793457,-0.9155272999999999,90.36804,3.383789,101.3434,15.05833,-37.43333,6.675,1
2200,-0.01953125,0.9995117,0.001953125,0.12207029999999999,-1.098633,-0.793457,90.43396,3.411255,101.1621,17.05833,0.06666667,0.03333333,1
2460,-0.01611328,0.9990234,0.006347656,0.5493163999999999,-2.197266,-1.037598,90.4834,3.416748,100.838,17.06667,0.09166667,0.04166667,1
2770,-0.01855469,0.9995117,0.0,0.5493163999999999,-1.037598,-0.6713867,90.50537,3.427734,100.5743,17.075,0.06666667,0.04166667,1
3060,-0.01855469,0.9985352,0.001464844,-0.06103516,1.037598,-0.5493163999999999,90.62073,3.378296,100.7556,16.975,0.01666667,-0.025,1
3370,-0.020996090000000002,1.000977,-0.0034179690000000003,0.6103516,0.4882813,-0.6103516,90.63171,3.334351,100.9918,17.08333,0.008333334000000001,-0.008333334000000001,1
3670,-0.01953125,1.001953,-0.004394531,0.1831055,0.6713867,-0.3662109,90.68115,3.262939,101.1731,17.05,0.05,-0.04166667,1
3930,-0.01464844,1.002441,0.002441406,0.5493163999999999,-1.159668,-0.793457,90.78003,3.273926,100.8655,17.05,-0.025,0.025,1
4190,-0.01660156,0.9975586,0.001464844,4.577637,-1.586914,0.6713867,91.3623,3.147583,100.6183,17.19167,-0.6000000000000001,0.5166666999999999,1
4530,-0.005371094000000001,0.9995117,-0.02050781,-0.06103516,-0.9155272999999999,-0.7324219,92.01599,2.8125,100.1953,17.04167,-0.375,-0.06666667,1
4760,-0.009277344,0.9995117,-0.022460940000000002,-0.6713867,-1.403809,-1.403809,91.75781,2.971802,99.75037,14.88333,-37.11666,7.566667,1
5020,-0.01269531,1.000488,-0.01416016,-0.5493163999999999,-1.037598,-0.9765625,91.59851,3.054199,99.57458,17.03333,-0.24166669999999998,0.0,1
5260,-0.01318359,0.9995117,-0.01367188,0.1831055,-0.3051758,-0.9155272999999999,91.69189,3.098145,99.36584,15.075,-37.05,7.033333,1
5510,-0.01171875,1.000977,-0.01806641,-0.06103516,1.037598,-0.8544921999999999,91.72485,3.098145,99.41528,17.03333,-0.225,-0.04166667,1
5750,-0.01220703,0.9970703,-0.015136720000000001,-0.7324219,0.793457,-0.6713867,91.61499,3.12561,99.77783,14.59167,-37.08333,7.433333,1
5990,-0.017089840000000002,0.9980469,-0.009277344,-0.1831055,-1.525879,-0.8544921999999999,91.62598,3.14209,99.87671,17.075,-0.17500000000000002,-0.01666667,1
6270,-0.015136720000000001,1.000488,-0.01269531,-0.3051758,-0.42724609999999996,-1.037598,91.65894,3.197021,99.49219,14.83333,-37.05833,7.166667,1
6600,-0.01660156,0.9990234,-0.008789063,0.1831055,-1.342773,-0.9765625,91.69739,3.262939,99.19556,17.05,-0.15833329999999998,0.05833333,1
6880,-0.01757813,1.001465,-0.01171875,0.0,-1.098633,-0.8544921999999999,91.74133,3.290405,98.80554,15.18333,-37.025,6.9,1
7180,-0.01611328,1.0,-0.009277344,0.12207029999999999,-0.6103516,-0.7324219,91.71387,3.334351,98.5144,17.075,-0.15833329999999998,-0.008333334000000001,1
7480,-0.01660156,1.0,-0.011230470000000001,0.12207029999999999,0.793457,-0.6103516,91.78528,3.356323,98.55286,15.19167,-36.975,7.008333,1
7780,-0.01660156,0.9951171999999999,-0.01171875,-0.1831055,0.4882813,-0.6103516,91.77979,3.339844,98.84399,14.89167,-36.925,7.283333,1
8060,-0.01806641,1.003418,-0.01660156,0.793457,-3.662109,-0.06103516,91.97754,3.235474,99.34937,17.08333,-0.1833333,-0.01666667,1
8310,-0.01464844,1.003906,-0.01611328,0.6713867,-0.3662109,-0.8544921999999999,92.1698,3.197021,98.69568,17.11667,-0.2916667,0.05,1
8610,-0.01464844,1.0,-0.01660156,-0.24414059999999999,-0.6713867,-0.9155272999999999,92.14783,3.218994,98.44849,17.25833,-0.3916667,-0.3416667,1
8980,-0.022460940000000002,0.9868163999999999,0.03613281,-0.4882813,-1.7700200000000001,-0.42724609999999996,90.54932,3.317871,98.0365,15.23333,-37.575,6.175,1
9240,-0.01611328,1.006836,-0.002441406,2.01416,-0.3662109,-0.793457,90.65369,3.301392,97.68494,17.08333,-0.09166667,0.1166667,1
9490,-0.01611328,1.000977,-0.002929688,0.7324219,-1.403809,-0.5493163999999999,90.89539,3.339844,97.43774,15.19167,-37.48333,6.466667,1
9730,-0.01416016,1.0,0.0004882813,0.06103516,-1.586914,-0.6103516,90.95032,3.290405,97.28394,17.06667,0.01666667,-0.008333334000000001,1
9970,-0.015136720000000001,1.000977,-0.001464844,0.4882813,0.42724609999999996,-0.7324219,90.95581,3.235474,97.16858,15.11667,-37.35833,6.441667,1
10210,-0.01464844,0.9985352,-0.001464844,0.3051758,0.9765625,-0.9765625,91.05469,3.224487,97.36633,17.05833,0.0,0.1,1
10490,-0.01464844,0.9956054999999999,-0.002441406,0.5493163999999999,1.403809,-0.793457,91.21948,3.240967,97.61902,17.03333,-0.04166667,0.06666667,1
10710,-0.015625,1.001465,-0.005371094000000001,0.24414059999999999,0.8544921999999999,-0.9155272999999999,91.46667,3.268433,97.88818,14.84167,-37.1,7.033333,1
10990,-0.02050781,1.001953,-0.00390625,-0.24414059999999999,-1.708984,-0.8544921999999999,91.39526,3.35083,97.88818,14.84167,-37.14167,7.0,1
11280,-0.02001953,0.996582,-0.002441406,0.24414059999999999,-0.7324219,-0.7324219,91.46667,3.3728029999999998,97.59705,17.04167,-0.05833333,0.06666667,1
11530,-0.01611328,1.0,-0.004394531,0.7324219,-1.586914,-0.4882813,91.68091,3.323364,97.10815,17.09167,-0.1333333,0.05833333,1
11800,-0.015625,0.9995117,-0.006835938000000001,0.06103516,-0.8544921999999999,-0.793457,91.74133,3.262939,96.65222,15.18333,-37.23333,6.95,1
12100,-0.01464844,1.0,-0.006835938000000001,0.24414059999999999,-0.8544921999999999,-0.6103516,91.73584,3.257446,96.47644,17.075,-0.1083333,0.01666667,1
12350,-0.017089840000000002,0.9995117,-0.011230470000000001,0.24414059999999999,-1.098633,-0.793457,91.74133,3.218994,96.36108,16.78333,-0.01666667,0.5833332999999999,1
12620,-0.006835938000000001,1.003418,-0.04394531,6.774902,-5.981445,2.319336,93.49915,2.675171,95.7019,14.741670000000001,-36.73333,7.983333,1
12900,0.008789063,0.9985352,-0.05761719,2.319336,-3.234863,-1.89209,94.63074,2.252197,95.0647,14.775,-36.35833,8.258333,1
13200,-0.006347656,0.9956054999999999,-0.06152344,0.24414059999999999,-0.1831055,-1.342773,94.63623,2.653198,94.74609,15.25833,-36.06667,8.383333,1
13570,-0.001953125,0.9980469,-0.05761719,-0.6713867,-0.793457,-0.7324219,94.54285,2.713623,94.60876,17.03333,-0.9833333999999999,-0.09166667,1
13780,-0.002441406,0.9975586,-0.05175781,0.06103516,-1.220703,-0.3051758,94.40002,2.675171,94.422,17.05833,-0.9166667,-0.06666667,1
13990,-0.0009765625,0.9980469,-0.0546875,-0.3662109,-0.6713867,-0.9155272999999999,94.35059,2.686157,94.0979,17.025,-0.9416667,0.01666667,1
15200,-0.01367188,0.9990234,-0.05615234,0.6103516,-1.037598,-0.24414059999999999,94.40552,2.834473,94.58679,17.1,-0.9666665999999999,-0.008333334000000001,1
15390,-0.001953125,0.9960937999999999,-0.05371094,-0.06103516,-0.7324219,-0.5493163999999999,94.3396,2.785034,94.3396,17.00833,-0.8333332999999999,0.04166667,1
