GyroX_mean,GyroX_median,GyroX_std,GyroX_var,GyroX_max,GyroX_min,GyroX_range,GyroX_p90,GyroX_energy,GyroX_iqr,GyroX_skew,GyroX_kurt,GyroX_sma,GyroX_derivative,GyroY_mean,GyroY_median,GyroY_std,GyroY_var,GyroY_max,GyroY_min,GyroY_range,GyroY_p90,GyroY_energy,GyroY_iqr,GyroY_skew,GyroY_kurt,GyroY_sma,GyroY_derivative,GyroZ_mean,GyroZ_median,GyroZ_std,GyroZ_var,GyroZ_max,GyroZ_min,GyroZ_range,GyroZ_p90,GyroZ_energy,GyroZ_iqr,GyroZ_skew,GyroZ_kurt,GyroZ_sma,GyroZ_derivative,GyroMag_mean,GyroMag_median,GyroMag_std,GyroMag_var,GyroMag_max,GyroMag_min,GyroMag_range,GyroMag_p90,GyroMag_energy,GyroMag_iqr,GyroMag_skew,GyroMag_kurt,GyroMag_sma,GyroMag_derivative,AccX_mean,AccX_median,AccX_std,AccX_var,AccX_max,AccX_min,AccX_range,AccX_p90,AccX_energy,AccX_iqr,AccX_skew,AccX_kurt,AccX_sma,AccX_derivative,AccY_mean,AccY_median,AccY_std,AccY_var,AccY_max,AccY_min,AccY_range,AccY_p90,AccY_energy,AccY_iqr,AccY_skew,AccY_kurt,AccY_sma,AccY_derivative,AccZ_mean,AccZ_median,AccZ_std,AccZ_var,AccZ_max,AccZ_min,AccZ_range,AccZ_p90,AccZ_energy,AccZ_iqr,AccZ_skew,AccZ_kurt,AccZ_sma,AccZ_derivative,AccMag_mean,AccMag_median,AccMag_std,AccMag_var,AccMag_max,AccMag_min,AccMag_range,AccMag_p90,AccMag_energy,AccMag_iqr,AccMag_skew,AccMag_kurt,AccMag_sma,AccMag_derivative,AngX_mean,AngX_median,AngX_std,AngX_var,AngX_max,AngX_min,AngX_range,AngX_p90,AngX_energy,AngX_iqr,AngX_skew,AngX_kurt,AngX_sma,AngX_derivative,AngY_mean,AngY_median,AngY_std,AngY_var,AngY_max,AngY_min,AngY_range,AngY_p90,AngY_energy,AngY_iqr,AngY_skew,AngY_kurt,AngY_sma,AngY_derivative,AngZ_mean,AngZ_median,AngZ_std,AngZ_var,AngZ_max,AngZ_min,AngZ_range,AngZ_p90,AngZ_energy,AngZ_iqr,AngZ_skew,AngZ_kurt,AngZ_sma,AngZ_derivative,AngMag_mean,AngMag_median,AngMag_std,AngMag_var,AngMag_max,AngMag_min,AngMag_range,AngMag_p90,AngMag_energy,AngMag_iqr,AngMag_skew,AngMag_kurt,AngMag_sma,AngMag_derivative,MagX_mean,MagX_median,MagX_std,MagX_var,MagX_max,MagX_min,MagX_range,MagX_p90,MagX_energy,MagX_iqr,MagX_skew,MagX_kurt,MagX_sma,MagX_derivative,MagY_mean,MagY_median,MagY_std,MagY_var,MagY_max,MagY_min,MagY_range,MagY_p90,MagY_energy,MagY_iqr,MagY_skew,MagY_kurt,MagY_sma,MagY_derivative,MagZ_mean,MagZ_median,MagZ_std,MagZ_var,MagZ_max,MagZ_min,MagZ_range,MagZ_p90,MagZ_energy,MagZ_iqr,MagZ_skew,MagZ_kurt,MagZ_sma,MagZ_derivative,MagMag_mean,MagMag_median,MagMag_std,MagMag_var,MagMag_max,MagMag_min,MagMag_range,MagMag_p90,MagMag_energy,MagMag_iqr,MagMag_skew,MagMag_kurt,MagMag_sma,MagMag_derivative,MagX_norm_mean,MagX_norm_median,MagX_norm_std,MagX_norm_var,MagX_norm_max,MagX_norm_min,MagX_norm_range,MagX_norm_p90,MagX_norm_energy,MagX_norm_iqr,MagX_norm_skew,MagX_norm_kurt,MagX_norm_sma,MagX_norm_derivative,MagY_norm_mean,MagY_norm_median,MagY_norm_std,MagY_norm_var,MagY_norm_max,MagY_norm_min,MagY_norm_range,MagY_norm_p90,MagY_norm_energy,MagY_norm_iqr,MagY_norm_skew,MagY_norm_kurt,MagY_norm_sma,MagY_norm_derivative,MagZ_norm_mean,MagZ_norm_median,MagZ_norm_std,MagZ_norm_var,MagZ_norm_max,MagZ_norm_min,MagZ_norm_range,MagZ_norm_p90,MagZ_norm_energy,MagZ_norm_iqr,MagZ_norm_skew,MagZ_norm_kurt,MagZ_norm_sma,MagZ_norm_derivative,Acc_mean_vector_angle,Gyro_mean_vector_angle,Ang_mean_vector_angle,Mag_mean_vector_angle,Mag_norm_mean_vector_angle,Acc_cov_AccX_AccY,Acc_corr_AccX_AccY,Acc_cov_AccX_AccZ,Acc_corr_AccX_AccZ,Acc_cov_AccY_AccZ,Acc_corr_AccY_AccZ,Gyro_cov_GyroX_GyroY,Gyro_corr_GyroX_GyroY,Gyro_cov_GyroX_GyroZ,Gyro_corr_GyroX_GyroZ,Gyro_cov_GyroY_GyroZ,Gyro_corr_GyroY_GyroZ,Ang_cov_AngX_AngY,Ang_corr_AngX_AngY,Ang_cov_AngX_AngZ,Ang_corr_AngX_AngZ,Ang_cov_AngY_AngZ,Ang_corr_AngY_AngZ,Mag_cov_MagX_MagY,Mag_corr_MagX_MagY,Mag_cov_MagX_MagZ,Mag_corr_MagX_MagZ,Mag_cov_MagY_MagZ,Mag_corr_MagY_MagZ,Mag_norm_cov_MagX_norm_MagY_norm,Mag_norm_corr_MagX_norm_MagY_norm,Mag_norm_cov_MagX_norm_MagZ_norm,Mag_norm_corr_MagX_norm_MagZ_norm,Mag_norm_cov_MagY_norm_MagZ_norm,Mag_norm_corr_MagY_norm_MagZ_norm,Tag
0.318739111,0.7324219,2.082090196,4.335099583,3.234863,-4.638672,7.873535,1.37939444,3.955016473,0,-1.721998658,5.07376555,1.417371956,4.039781939,-0.549316511,-0.4882813,1.527708931,2.333894578,1.281738,-4.150391,5.432129,1.0375976,2.376321587,0,-1.667991929,4.517231624,1.051161067,2.78713648,2.102322089,2.319336,1.844764553,3.403156255,6.225586,-0.4272461,6.6528321,3.100586,7.444785948,1.525879,1.258291143,3.210140261,2.197265667,-3.413459261,3.036421019,2.480761969,2.264024145,5.125805328,8.80346207,1.258272,7.545190071,4.565229328,13.77612401,0,2.502302317,6.893962802,3.036421019,-2.718209814,0.018663198,0.01757813,0.015879987,0.000252174,0.04345703,-0.01660156,0.06005859,0.032910158,0.00057247,0.00537109,-1.082648699,3.612595784,0.022352433,0.03081508,1.005913444,1.003906,0.003824993,1.46E-05,1.01416,1.002441,0.011719,1.0106448,1.011874863,0.003418,1.546439213,1.779965645,1.005913444,-0.00350744,-0.156087267,-0.159668,0.009938051,9.88E-05,-0.1337891,-0.1674805,0.0336914,-0.14394534,0.024451026,0.0009766,1.677703996,2.937118494,0.156087267,0.004509543,1.018273266,1.016676014,0.004489204,2.02E-05,1.028030075,1.011782567,0.016247508,1.022144314,1.036898358,0.003917794,1.174737063,2.638222338,1.018273266,-0.00377486,89.68872111,89.82971,0.430774466,0.18556664,90.41199,89.02222,1.38977,89.946166,8044.231643,0.26916,-0.321882753,0.362823838,89.68872111,-0.436859928,-0.751953089,-0.3570557,0.796823286,0.634927349,0.3240967,-1.878662,2.2027587,-0.22082522,1.129813314,1.2524413,-0.546199299,-1.310816884,0.823974578,-1.130199436,-144.1192556,-144.3933,0.341217138,0.116429135,-143.5254,-144.3933,0.8679,-143.77148,20770.46331,0.5438,0.648532046,-1.272748239,144.1192556,-0.191636737,169.7518533,170.0556655,0.386929224,0.149714225,170.0556655,169.1611008,0.894564712,170.0556655,28815.82477,0.551934259,-0.710617689,-1.406459846,169.7518533,-0.064236712,26.7,17.28333,18.9233877,358.094602,60.79167,17,43.79167,59.638334,1031.196313,0.28333,1.621216744,0.744985341,26.7,-22.28920985,-21.517593,-2.741667,37.64967988,1417.498395,-2.041667,-88.61667,86.575003,-2.2949998,1723.005382,0.566666,-1.619995109,0.736823832,21.517593,43.3341883,15.30740779,-0.09166667,30.64543082,939.1424304,69.875,-0.3833333,70.2583333,69.048336,1069.110005,0.2833333,1.620059572,0.736615811,15.54629666,-35.78758338,41.74041856,17.53925619,48.38574483,2341.180303,127.2255611,17.12219365,110.1033674,126.9994712,3823.3117,0.317027341,1.619805357,0.734669659,41.74041856,-56.26265363,0.874274841,0.987680368,0.227707329,0.051850628,0.992863435,0.467532861,0.525330574,0.990786564,0.810445945,0.00476669,-1.620038611,0.737829153,0.874274841,0.261504598,-0.267689022,-0.156224492,0.240917254,0.058041123,-0.119240971,-0.69808265,0.578841678,-0.133748437,0.123249522,0.030361859,-1.605038958,0.713909474,0.267689022,0.270972202,0.115164003,-0.005300207,0.244278548,0.059672009,0.549221394,-0.022329556,0.57155095,0.543687486,0.066304533,0.016136622,1.614842643,0.7274126,0.128978207,-0.278146153,98.81873272,16.80910718,148.1041443,65.94436616,82.82120284,-3.36E-05,-0.553071947,8.21E-05,0.520134685,-1.28E-05,-0.335810212,2.79117386,0.877499207,-3.411848503,-0.888278713,-2.67801819,-0.950237051,0.306019282,0.891531764,-0.01920037,-0.130625751,-0.08543354,-0.314221247,-712.1694145,-0.999592855,579.8724731,0.999926031,-1153.575215,-0.999813272,0.05478888,0.998728642,-0.055581761,-0.999240347,-0.058719269,-0.997763028,1
0.549316357,0.1220703,1.30383047,1.699973895,3.234863,-0.4272461,3.6621091,1.84326158,1.758868942,1.19018555,1.77481426,3.387782677,0.880650071,-0.733967089,0.418526657,0.1220703,1.064434183,1.13302013,2.13623,-0.6103516,2.7465816,1.6235348,1.146324674,1.61743155,0.634305401,-1.096483884,0.871930714,0,0.540597094,0.7324219,0.991346108,0.982767106,2.319336,-0.6103516,2.9296876,1.47705078,1.134617024,1.03759762,0.757332647,0.746321995,0.83705358,-1.854232658,1.752560801,1.356574113,1.062888278,1.129731492,3.505671143,0.448514971,3.057156172,2.890725639,4.03981064,1.329531855,0.568109436,-0.513642349,1.752560801,-1.006318439,0.034807479,0.03564453,0.011939496,0.000142552,0.05078125,0.01757813,0.03320312,0.046386718,0.001333748,0.01660156,-0.220454762,-1.186927405,0.034807479,0.021014633,1.004673429,1.003906,0.003008235,9.05E-06,1.009766,1.001465,0.008301,1.0083008,1.009376455,0.0039065,0.816852937,-0.395750777,1.004673429,-0.001544937,-0.150739414,-0.1513672,0.008769657,7.69E-05,-0.1337891,-0.159668,0.0258789,-0.14140628,0.022788291,0.0078125,1.275630405,1.968518345,0.150739414,0.005253671,1.016606562,1.016676014,0.003345067,1.12E-05,1.020672874,1.011782567,0.008890307,1.020625434,1.033498494,0.004803197,-0.019808035,-1.213851015,1.016606562,-0.001622868,89.51424857,89.67041,0.335078936,0.112277893,89.82971,89.02222,0.80749,89.78357,8012.896936,0.42297,-0.989932569,-1.024505773,89.51424857,-0.100822785,-1.7766461,-1.878662,0.679199253,0.461311625,-0.3570557,-2.323608,1.9665523,-1.10852048,3.551881329,0.5108645,1.865400467,3.912171365,1.7766461,-1.230747025,-143.7725714,-143.833,0.357463097,0.127779866,-143.3331,-144.3933,1.0602,-143.3562,20670.66182,0.3241,-0.472174435,0.656853973,143.7725714,0.64664557,169.3724011,169.1945913,0.342198892,0.117100082,170.0556655,169.1078244,0.947841114,169.724505,28687.11064,0.343495415,1.585689558,2.437114483,169.3724011,-0.592340728,29.13333286,17.18333,20.45210392,418.2885549,59.35,17,42.35,59.015002,1207.28413,20.94167,1.229791412,-0.838417054,29.13333286,0.116031646,-27.09166686,-2.566667,42.07000133,1769.885012,-2.041667,-88.73333,86.691663,-2.266667,2251.002709,43.233335,-1.229521668,-0.840071982,27.09166686,-0.290084177,19.75952524,-0.025,33.78356992,1141.329597,69.58334,-0.09166667,69.67500667,69.138338,1368.721349,34.54166834,1.229787874,-0.838935424,19.82619191,-0.031645576,48.68392741,17.36443994,53.53843449,2866.363968,127.1688072,17.12219365,110.0466135,127.0332921,4827.008189,54.94657233,1.229614722,-0.839980267,48.68392741,0.153320438,0.839845052,0.988963524,0.256130399,0.065602781,0.992863435,0.462312035,0.5305514,0.991250415,0.761570667,0.262356949,-1.229612602,-0.839201321,0.839845052,-0.00208441,-0.300629952,-0.148152171,0.271648422,0.073792865,-0.119240971,-0.69808265,0.578841678,-0.131536041,0.153629395,0.285761787,-1.221744385,-0.845682339,0.300629952,-0.0156528,0.154728921,-0.00144304,0.266462095,0.071002048,0.547173018,-0.005300207,0.552473225,0.544251613,0.084799937,0.278082211,1.228754825,-0.840064318,0.158582955,-0.001805246,98.5278661,51.94594926,148.0881291,63.58736894,80.15955607,-1.38E-05,-0.385171696,-9.40E-06,-0.089779165,-5.09E-06,-0.193020506,0.289951635,0.208922696,-0.152115967,-0.117686967,-0.128611212,-0.121880636,0.017162637,0.075411866,0.003669213,0.030633357,-0.223732547,-0.921511489,-860.3859157,-0.999960341,690.8700184,0.99989136,-1421.239241,-0.999974959,0.069530142,0.999320517,-0.068243365,-0.999916808,-0.072333061,-0.999296169,1
-0.130789671,-0.2441406,0.752020433,0.565534731,0.8544922,-1.403809,2.2583012,0.70800784,0.501849994,0.79345705,-0.404255482,0.27609993,0.5841937,-0.211682601,0.139508891,0.1220703,1.040414575,1.082462487,2.13623,-1.281738,3.417968,1.07421854,0.94728772,0.54931643,1.004041223,2.619268629,0.662667309,-1.270095468,-0.104631706,-0.4272461,0.562400996,0.31629488,0.9155273,-0.6103516,1.5258789,0.5493164,0.282057691,0.67138673,1.115803454,0.376013913,0.470842637,-0.352804335,1.126056378,0.899104002,0.735113037,0.540391177,2.327352575,0.395553021,1.931799554,2.099951571,1.731195405,0.79089872,0.916562185,-0.539448928,1.126056378,-1.116647141,0.039620537,0.03710938,0.006133899,3.76E-05,0.05078125,0.03369141,0.01708984,0.04609375,0.001602037,0.00756836,1.054026388,0.479500843,0.039620537,-0.000564486,1.003627143,1.003906,0.001460902,2.13E-06,1.005371,1.001465,0.003906,1.005371,1.007269271,0.001953,-0.109689619,-1.037783696,1.003627143,-0.000846821,-0.147670214,-0.1469727,0.004757987,2.26E-05,-0.140625,-0.1542969,0.0136719,-0.1426758,0.021825897,0.00634765,0.072136441,-0.956418762,0.147670214,0.00592711,1.015231642,1.014779538,0.001496103,2.24E-06,1.01776663,1.013420486,0.004346144,1.01707591,1.030697205,0.001573375,0.787202933,-0.048128978,1.015231642,-0.001726643,89.59586,89.63745,0.140653129,0.019783303,89.75281,89.36279,0.39002,89.72644,8027.435086,0.170285,-0.804418825,-0.469264294,89.59586,-0.066682081,-2.137625429,-2.142334,0.137418091,0.018883732,-1.955566,-2.323608,0.368042,-1.991821,4.585628529,0.178528,-0.250208031,-1.14473526,2.137625429,0.111133526,-143.6297571,-143.6902,0.19673593,0.038705026,-143.3331,-143.833,0.4999,-143.3562,20629.54031,0.2252,0.940572543,-0.906793148,143.6297571,-0.025433526,169.2972062,169.3304598,0.140842893,0.019836721,169.4641275,169.1078244,0.35630314,169.4484888,28661.56103,0.194704446,-0.400412721,-1.303019878,169.2972062,-0.015066209,23.12738143,17.19167,15.72649733,247.3227183,58.79167,17.13333,41.65834,33.84667,746.8666731,0.0375,2.645734145,6.999930824,23.12738143,0.019271676,-14.84285657,-2.566667,32.58273905,1061.634884,-2.375,-88.73333,86.35833,-2.45,1130.283149,0.1041665,-2.645716204,6.999858568,14.84285657,-0.009633526,9.900000951,-0.01666667,26.31799339,692.6367762,69.58334,-0.2,69.78334,27.858336,691.6986841,0.075000005,2.645702874,6.999804969,9.992858097,0.004816954,33.05442382,17.36443994,41.50055221,1722.295834,127.1688072,17.32453178,109.8442754,61.31765879,2568.848506,0.045529041,2.645748628,6.999989183,33.05442382,0.02048265,0.9140402,0.988963524,0.199194471,0.039678437,0.990526204,0.462312035,0.528214169,0.989952522,0.869479576,0.000870365,-2.645691419,6.999758755,0.9140402,-5.67E-05,-0.224423756,-0.148152171,0.208773376,0.043586323,-0.136839512,-0.697760182,0.56092067,-0.141119242,0.087725728,0.005896761,-2.642992952,6.988959316,0.224423756,-0.000380126,0.075834784,-0.000960063,0.207888782,0.043217746,0.547173018,-0.011523327,0.558696345,0.220306796,0.042794696,0.004319051,2.643164163,6.98966883,0.08118493,0.000279177,98.36382148,118.6854032,148.0368738,70.18826596,85.39343342,-7.37E-06,-0.822238055,-9.88E-06,-0.338436113,-3.06E-07,-0.044053891,0.456525474,0.583483995,0.012595048,0.02977996,0.435504076,0.744285769,-0.007083883,-0.366503428,0.014630948,0.528736627,-0.023446805,-0.867273491,-512.409764,-0.999994936,413.8875611,0.999994463,-857.510895,-0.999998349,0.041579027,0.999820261,-0.041402728,-0.99981725,-0.043397135,-0.999896131,1
-0.221252488,-0.2441406,0.748192185,0.559791545,0.8544922,-1.403809,2.2583012,0.68359378,0.538770265,0.915527375,-0.048267987,-0.555643088,0.617981013,0.770646111,-0.0915527,0.03051758,0.537069642,0.2884438,0.3662109,-1.281738,1.6479489,0.3662109,0.260770222,0.366210945,-1.831735136,3.780252813,0.335693315,0.647342424,-0.030517575,0.06103515,0.396896163,0.157526564,0.5493164,-0.5493164,1.0986328,0.37841798,0.138767066,0.640869175,-0.056109369,-1.441001774,0.320434575,0.215780859,0.820686692,0.86125665,0.550097037,0.30260675,1.948350902,0.1220703,1.826280602,1.26542351,0.938307553,0.512378224,1.114495583,2.237454324,0.820686692,-0.922363941,0.036682131,0.035888675,0.003253972,1.06E-05,0.04248047,0.03369141,0.00878906,0.040771483,0.001354844,0.00415039,0.863958593,-0.393035083,0.036682131,-0.001233035,1.005066,1.005127,0.001542853,2.38E-06,1.007813,1.00293,0.004883,1.0067875,1.010159747,0.00170925,0.51963794,0.188718203,1.005066,0.000493434,-0.143432625,-0.144043,0.002783636,7.75E-06,-0.1386719,-0.1469727,0.0083008,-0.14003907,0.020579698,0.0037842,0.616044233,-0.48309017,0.143432625,0.001726263,1.015919369,1.0160422,0.001558232,2.43E-06,1.018748749,1.013420486,0.005328263,1.017255426,1.032094289,0.00131069,0.296050133,1.223191592,1.015919369,0.000193499,89.4417575,89.409485,0.141821301,0.020113282,89.63745,89.26392,0.37353,89.598999,7999.845584,0.249945,0.241978206,-1.865765436,89.4417575,-0.066585859,-2.127914375,-2.1203615,0.112727124,0.012707404,-1.955566,-2.279663,0.324097,-1.9978635,4.539138566,0.16204825,0.155826655,-1.116437835,2.127914375,-0.069358081,-143.752675,-143.7451,0.059660055,0.003559322,-143.6792,-143.8385,0.1593,-143.6869,20664.83468,0.076875,-0.424118016,-1.058415744,143.752675,-0.07489899,169.3198582,169.3315583,0.075789395,0.005744032,169.438063,169.2161885,0.221874476,169.4038206,28669.21941,0.092583433,0.053713633,-0.7677516,169.3198582,0.029349807,22.4187525,17.204165,14.78444878,218.5799257,59.00834,17.14167,41.86667,29.754171,693.8578987,0.03125,2.828409661,7.999925949,22.4187525,21.1195303,-13.2697915,-2.508333,30.49875392,930.1739909,-2.366667,-88.75,86.383333,-2.3725001,989.9896085,0.17708325,-2.828373693,7.999773274,13.2697915,-43.62373737,8.545833338,-0.008333335,24.34650736,592.7524206,68.8,-0.2,69,20.66916667,591.6896354,0.124999992,2.828358581,7.999709367,8.66458333,34.84848485,31.05654662,17.38075116,38.70810996,1498.317777,126.8541946,17.3045648,109.5496298,50.24808362,2275.537143,0.044588543,2.828422795,7.999981636,31.05654662,55.30206893,0.92410518,0.989526035,0.185440652,0.034388236,0.990586599,0.465166644,0.525419955,0.990544323,0.88406009,0.001461856,-2.828336828,7.999616786,0.92410518,-0.265333111,-0.212713902,-0.144201073,0.196809226,0.038733871,-0.136765474,-0.699622116,0.562856642,-0.136817301,0.079139342,0.010137516,-2.824489306,7.983269738,0.212713902,-0.284233638,0.064673582,-0.000480032,0.193074066,0.037277595,0.542354947,-0.011523327,0.553878274,0.164383671,0.036800568,0.007208126,2.824806365,7.984706817,0.07151415,0.279736502,98.11648902,97.26322154,148.1031868,71.83873007,86.09837847,-1.27E-06,-0.25356912,-5.87E-07,-0.064857371,-5.91E-08,-0.013760615,0.253053673,0.629751012,-0.107235126,-0.361116223,0.040445998,0.189743998,0.013773186,0.861518316,0.00254366,0.300631119,0.001176224,0.174895277,-450.9055409,-0.999996176,359.9472631,0.999993255,-742.5344609,-0.99999505,0.036487267,0.999748902,-0.035793966,-0.999725861,-0.037987341,-0.999699561,1
-0.343322788,-0.4272461,0.601513807,0.36181886,0.5493164,-1.098633,1.6479494,0.33569334,0.434462039,1.007080075,0.26142449,-1.578867197,0.572204613,-0.279017943,0.083923338,0,0.309397229,0.095726645,0.6713867,-0.3662109,1.0375976,0.45776364,0.090803941,0.152587885,0.830896973,1.352029431,0.190734853,0.348772309,0.167846675,0.1220703,0.174930267,0.030600598,0.5493164,0,0.5493164,0.33569334,0.05494803,0.10681155,1.6444344,3.451886704,0.167846675,-0.244140629,0.671726312,0.712267929,0.383960969,0.147426026,1.293311922,0.1220703,1.171241622,1.051257878,0.58021401,0.468583746,0.104962742,-0.554187686,0.671726312,0.268515785,0.038513184,0.03955078,0.003147559,9.91E-06,0.04248047,0.03369141,0.00878906,0.041113279,0.001491934,0.003784173,-0.682584733,-0.777891544,0.038513184,0.003627229,1.00616475,1.0061035,0.001354668,1.84E-06,1.008301,1.004395,0.003906,1.0079594,1.01236911,0.00146525,0.464450911,-0.713322746,1.00616475,-0.000557714,-0.142761225,-0.1430664,0.006059058,3.67E-05,-0.1328125,-0.1533203,0.0205078,-0.13691408,0.020412891,0.0062256,-0.128791761,0.892425385,0.142761225,0.007254457,1.016990743,1.016418448,0.002073717,4.30E-06,1.020775495,1.013948195,0.0068273,1.019356773,1.034273934,0.00184448,0.613962643,0.740537317,1.016990743,-0.001413023,89.41291875,89.34906,0.127699289,0.016307108,89.57703,89.26392,0.31311,89.57703,7994.684308,0.21561,0.488063811,-1.917919667,89.41291875,-0.141257143,-2.295456,-2.285156,0.114114304,0.013022074,-2.098389,-2.438965,0.340576,-2.1829833,5.280512563,0.168915,0.389488802,-0.406378188,2.295456,-0.194614857,-143.806225,-143.8165,0.065876958,0.004339774,-143.7177,-143.9044,0.1867,-143.73303,20680.23415,0.097525,-0.033846865,-1.296315016,143.806225,-0.028228571,169.3522649,169.3560035,0.103310314,0.010673021,169.5236948,169.2161885,0.307506302,169.4650117,28680.19897,0.114983456,0.244422173,-0.442285546,169.3522649,-0.048042429,27.6375025,17.183335,19.37280352,375.3055161,59.04167,17.14167,41.9,59.018339,1092.223871,10.5000025,1.440159119,-2.37E-06,27.6375025,-0.028571429,-24.01354113,-2.433333,39.98968025,1599.174526,-2.35,-88.85833,86.50833,-2.3616669,1975.927868,21.67083325,-1.440160701,6.68E-06,24.01354113,0.090476,17.13645834,-0.025,31.87978129,1016.320455,68.8,-0.175,68.975,68.7825,1182.938602,17.30833333,1.440147019,-2.18E-05,17.25729166,0.061904743,44.73170849,17.35302669,50.71111005,2571.616682,126.9319591,17.3045648,109.6273943,126.8775239,4251.090342,27.4330288,1.440163912,2.87E-06,44.73170849,-0.041318913,0.858956306,0.990091616,0.243059454,0.059077898,0.990755672,0.465144243,0.525611429,0.990637321,0.789499097,0.131947605,-1.440154501,-1.31E-05,0.858956306,0.000710697,-0.279454914,-0.140241158,0.259476489,0.067328048,-0.135627692,-0.700046944,0.564419252,-0.136424139,0.137007091,0.14463921,-1.439748614,-0.000537511,0.279454914,0.004877939,0.132039815,-0.001442848,0.25311612,0.06406777,0.542354947,-0.010097573,0.55245252,0.541984488,0.073493812,0.142065561,1.439229936,-0.001201519,0.139005352,0.003551064,98.06976359,64.59667056,148.119851,64.91813827,81.68344069,6.00E-07,0.140817504,-4.61E-06,-0.241768104,-5.96E-06,-0.726675783,-0.102245926,-0.549394099,-0.004390526,-0.041725928,0.003592246,0.066371964,-0.000349589,-0.023989924,-0.003210484,-0.381635282,0.004732224,0.62949407,-774.7119579,-0.999999664,617.5988835,0.999996996,-1274.856874,-0.999995775,0.063066035,0.999965461,-0.061514857,-0.999879567,-0.065663169,-0.99977903,1
-0.282287625,-0.09155275,0.6015138,0.361818852,0.5493164,-1.098633,1.6479494,0.33569334,0.396277799,0.930786125,-0.191092157,-1.547791652,0.480651875,-0.244140629,-7.50E-09,0,0.412672981,0.17029899,0.6713867,-0.7324219,1.4038086,0.41503907,0.149011616,0.289916995,-0.240340838,1.111906144,0.274658208,0.174386171,0.061035155,0.1220703,0.317985904,0.101115035,0.4882813,-0.6103516,1.0986329,0.31738281,0.092200946,0.213623065,-1.293089396,3.084886405,0.228881845,0.209263429,0.680307073,0.602671919,0.446795124,0.199625883,1.321802236,0.136478749,1.185323488,1.301859016,0.637490361,0.63067073,0.504665595,-1.134464047,0.680307073,0.189291309,0.039855956,0.04052734,0.002391192,5.72E-06,0.04248047,0.03613281,0.00634766,0.042138674,0.0015935,0.003173833,-0.739103039,-0.934805287,0.039855956,0.001674109,1.005188113,1.0061035,0.004748061,2.25E-05,1.010254,0.9946289,0.0156251,1.0088869,1.010422868,0.00366225,-1.77913281,4.029485477,1.005188113,-0.0064172,-0.139221175,-0.1408691,0.010270303,0.000105479,-0.1186523,-0.1533203,0.034668,-0.12856444,0.01947483,0.00769045,1.011067649,1.963725868,0.139221175,0.011997771,1.01560864,1.016974061,0.005883386,3.46E-05,1.021246136,1.002560901,0.018685235,1.020916687,1.031491198,0.004166661,-1.767379638,3.901594273,1.01560864,-0.00782679,89.4190975,89.401245,0.113140196,0.012800704,89.57703,89.26941,0.30762,89.546265,7995.786198,0.1922625,0.171398824,-1.689855924,89.4190975,-0.056502857,-2.39364625,-2.4032595,0.049547547,0.002454959,-2.290649,-2.444458,0.153809,-2.3367916,5.73169046,0.028839,1.426772395,2.236232113,2.39364625,-0.087890857,-143.8645875,-143.8495,0.055923019,0.003127384,-143.8,-143.9813,0.1813,-143.8231,20697.02227,0.0426,-1.427673507,2.379077191,143.8645875,0.006285714,169.406412,169.3882013,0.093967701,0.008829929,169.5564503,169.305071,0.25137925,169.5335215,28698.54016,0.133460563,0.659365618,-0.971262194,169.406412,-0.033911785,32.86875125,17.17917,21.67323915,469.7292954,59.05833,17.14167,41.91666,59.046668,1491.367942,41.8645825,0.644060307,-2.239996462,32.86875125,-0.014285714,-34.79479038,-2.420833,44.75508912,2003.018002,-2.275,-88.85833,86.58333,-2.3275,2963.318189,86.45832975,-0.644057551,-2.239995758,34.79479038,0.076190286,25.76041625,0.05416665,35.60805757,1267.933764,68.80833,-0.175,68.98333,68.784999,1773.041088,68.77708334,0.6440448,-2.239978089,25.83749958,0.061904743,58.42214358,17.34439414,56.71563512,3216.663267,126.9577703,17.29231655,109.6654537,126.9397024,6227.72722,109.5395337,0.644061962,-2.239995265,58.42214358,-0.024265311,0.793584757,0.990172433,0.271916579,0.073938626,0.991288238,0.465144243,0.526143995,0.990915442,0.694473065,0.525388893,-0.644054602,-2.239995592,0.793584757,0.000563503,-0.347870547,-0.139667505,0.291620045,0.085042251,-0.131561321,-0.700112969,0.568551648,-0.13440778,0.195425887,0.563751413,-0.643760426,-2.239822883,0.347870547,0.004211066,0.201734256,0.003132411,0.281636723,0.079319244,0.541978091,-0.010097573,0.552075664,0.541871431,0.110101048,0.545014178,0.643046636,-2.239415244,0.206180564,0.003579899,97.87933471,77.79953266,148.127763,61.71121571,76.89387616,-1.43E-06,-0.126361316,8.05E-07,0.032764809,-4.12E-05,-0.8454057,-0.010111522,-0.040734737,0.091003515,0.475778379,0.087810421,0.669163363,0.001381644,0.246466046,-0.003411169,-0.539132745,-0.001235597,-0.445927317,-969.9872706,-0.999999506,771.7392912,0.999996558,-1593.633835,-0.999995009,0.079294089,0.999971804,-0.076570217,-0.99985013,-0.08210743,-0.999714068,1
